,Unnamed: 1,CO00COKY,CO00DRBE,CO00FERA,CO00KUNI,CO00URMA,CO01TUNG,CO03CHBA,CO03CHBU,CO03COPM,CO04BAFI,CO04KIVA,CO04LIFI,CO04LIRA,CO04MGNG,CO04PFCH,CO04PFRE,CO04ZIMG,CO05ASGU,CO05BAFI,CO05KUBE,CO06DATZ,CO06LIFI,CO06MOPE,CO06MOTO,CO06QUNG,CO07CAFR,CO08ABSU,CO08GOBE,CO08HEVE,CO08KIPR,CO09NAKY,CO09NUTB,CO10HEIG,CO11NUPM,CO12GOVA,CO13CABL,CO13CAHN,CO13COTB,CO13DESC01A,CO13HENG,CO14CABT,CO14CATI,CO14OSPA,CO14WUCL,CO14ZIHO,CO14ZIMG,CO15ABSP,CO17LITW01A,CO17MUMA,CO17RAPA,CO17WUBO1A,CO18DATO01A,CO18HECO01A,CO18HECO01B,CO18RELC01A,CO92SHPU,CO93COTW,CO94DUUR,CO94HEAQ,CO94LISE,CO95TUNG,CO96QUVA,CO96SWBB,CO96SWFB,CO97CHSY,CO98BOFP,CO98CHPI,CO98EVXM,CO98QUNC,CO98SWPR,CO99DRGB,CO99GUMI,CO99KUHO,CO99LICL,CO99SWFB
CO96SWFB,0.20660219188399997,0.9522836388010935,0.4240105815775568,0.22982085548252507,0.24154213625514545,0.2924905547653827,0.3333180542728563,0.42497994658418,0.3559740153662125,-0.01704310992382921,-0.0038495993118305887,0.018164776056808978,-0.08120264438560847,0.22515064011661165,0.6234696668090595,-0.09836304242963848,0.3071349015298908,-0.25971589632473696,0.02242930068240203,-0.3449839679722891,0.06306261132311203,0.001517106590163439,-0.08271254580062623,-0.04459500752533532,0.5615185961100924,0.023172848170776257,0.41829222552986645,0.020105280610512245,0.9413857821437728,-0.056351429340238665,0.9106973822273812,-0.005698700340591206,0.07008320398865486,-0.03183172402653697,-0.016875413904134332,0.09586408848012003,-0.048610759574537844,0.01880668794821875,0.005594180634906174,0.8939058438996954,0.02340639498928034,0.026808549771623637,-0.04086681436820327,0.3007350056659145,0.09114634864835058,0.9112683224073578,0.7592342945772245,-0.052730323511146315,0.03580535881654783,-0.15938635708819782,-0.07556299313431866,0.11601736083045695,0.03061129424965144,0.037887095589536235,-0.08428338855491709,-0.04208226112356467,0.23020813340889748,0.32699144145841175,0.950766553917914,0.9456646016067114,0.21427113037972834,0.2340695416157144,0.9599814190602353,0.9804902779923799,1.0,0.09007715948296453,-0.07877163725676876,0.19698902889895126,-0.015472430514704831,0.4220162844021472,0.503932026457328,-0.07480908919972525,0.30280939543415014,0.3155660037120031,0.003617049475092132,0.6675808433857756
CO97CHSY,0.13248360542464613,0.09507295298407817,0.03425014731897308,0.21728340895085393,0.19125930585158116,0.23797714707216885,0.14568919609012645,0.2871992874081669,0.265564733587332,0.22986182219043866,0.022043539945044332,0.22317473074794364,-0.004532549208602225,0.27366082178051826,0.053396079073036465,0.09599260217643477,0.22466879741988344,0.23865861264195365,0.6375825075243602,-0.023979633184992834,0.5887883706386302,0.22535284934760896,-0.04289647605348979,-0.08172597892624558,0.06572878068140349,0.4218633504783899,0.04224094841090679,0.5313547470160198,0.07343895324652944,-0.19969984586187073,0.022669659238642538,-0.0037036955168927048,0.39804941187666903,0.13533079900839465,0.23464954332880592,-0.07471082479954946,-0.28434300588918515,-0.16375785153617908,0.15401835496448094,0.014160332919056457,0.1021328476731797,-0.22959208032392278,-0.1756379918284313,-0.07279195082213487,0.21841092904647927,0.009100969984110254,0.08171038305701392,-0.1837401197541146,-0.25401996325601967,-0.11792433871319803,-0.3999592099652203,0.08388835925560383,-0.3628940604745595,-0.04749639460890497,-0.686335412743713,-0.12328980193112822,0.10373024087031692,0.2707140104845626,0.08343476472532511,0.08246300507053009,0.38537733268180785,0.12229178151436308,0.0881688795071683,0.09063245659056397,0.09007715948296453,1.0,0.009618629321342591,0.08650686095798613,0.23528612997200885,0.16837253260562557,0.06423252512237956,0.09954162731496895,0.1390125050023681,0.22451385619282724,0.3696987981119637,0.06684029615904521
CO98BOFP,-0.5119730834074261,-0.08250571869523733,-0.031690602832581495,-0.2653356285087126,0.23630665042854385,0.3011523358687667,0.3589332579067051,0.38042956194028527,0.382368685354335,0.028637490447793467,0.0045031027229765225,0.02476460004425517,0.9686062006542259,0.1975567521431864,-0.06253518758522585,-0.10064411459634175,0.2891819457201253,-0.2657387956548477,0.07438370338985999,0.031233943785639626,0.11167945183561563,-0.0017502086035695854,0.9502794669474356,-0.0016800010644395813,-0.05095475125990995,0.03232089605341097,-0.03508110606362073,0.05990429311904087,-0.08365304083204464,-0.010470137757884584,-0.08525866822600908,-0.018179471236309357,0.035373455606461934,0.026894847672068574,0.029237109521440527,-0.1415568390387716,-0.015928046389845157,0.023614577207599317,0.024522156509544736,-0.08479222675879898,0.015639107132989962,0.07356562366846937,-0.01549506203457779,0.34935441228206304,0.10640325040782882,-0.08288066704453449,-0.07025499191661413,-0.02122030960382458,0.1246279188902622,-0.16308258052665617,-0.03497140857297423,-0.10113591095252353,-0.0975903590262192,0.037552667187326,-0.06019237062334265,0.010154236462820074,0.21381729941703592,0.0354502756666841,-0.07451919777052936,-0.07116020753163652,0.18211770497242127,0.2756275744786962,-0.07776007693066991,-0.07982751991947268,-0.07877163725676876,0.009618629321342591,1.0,0.1161918517193665,0.0246806162053022,0.4255539323716189,-0.04884712325358368,-0.0765439372379231,0.332304007792745,0.28700008275990896,0.0357247716349902,-0.06533694561431778
CO98CHPI,-0.02330550622618065,0.22627830125081044,-0.03126295574127355,0.09976910867094645,0.19157878196469608,0.17891563600313767,0.30446297435712,0.21094287632169942,0.22514070907772166,0.17119942278852315,-0.004672171622377144,0.28295700268853324,0.10939376748727675,0.2062180679223347,0.3218483775395113,0.07811996994221884,0.18931523809241255,-0.05900069019017546,0.07312197928046243,0.027161636281559168,0.013889434425788773,0.2100082038401961,0.10313239310294689,0.31429750681196267,0.40403497888839585,0.12878546502477972,0.11102493588594209,0.10656444193132561,0.22341476691750023,0.24662222980257636,0.21277479015187215,0.17061940516139998,-0.1292497863681634,0.16035187463990958,0.17147477959812477,0.11241983274383442,0.21723853132493962,0.2775585174117415,0.3852004756117033,0.23048137067017255,-0.12318400830601012,0.20745570749833672,0.2345443832227423,0.25098333658520544,-0.11676296902114716,0.21193281369814737,0.30960265354972505,0.22922316625940106,0.3754967850691684,0.07172300463244441,0.23925881097444893,-0.06221795575452084,0.10323623721796195,-0.008423231410227827,-0.0667879080992332,0.1743083657775604,0.466995849196958,0.31792691057290623,0.13784117150222383,0.28811220344269173,0.11316756744904705,0.42877200108040914,0.1697796732016239,0.21994329641879565,0.19698902889895126,0.08650686095798613,0.1161918517193665,1.0,0.366583334476791,0.24821540761123165,0.44913079269009376,0.05350609884210442,0.31884318411518325,0.13336236634711857,0.20833154972599002,0.31503748711507923
CO98EVXM,0.009010199016510526,0.013659991435686835,-0.08302878618254123,0.05141967098497169,0.20872961061382633,0.07308735897882038,0.16555037213744064,0.029039307518395965,0.10140079052452007,0.47272865590857577,-0.003977469197983195,0.727161061314574,0.02464667849797075,0.06743009468469531,0.12099808635516043,0.42884762821031425,0.07130236784627053,0.04325404556478108,0.19914906365277132,0.0756872211077283,-0.09919431178361825,0.5605682991563709,0.014899570947659768,0.7937918264647891,0.1897034196757092,0.3392277616872055,0.0016815695353687597,0.27719289028590616,0.007049263166189405,0.6593107054353453,-0.0017812142091048852,0.44983581157344205,-0.3467222496798584,0.46032641492764387,0.473284269369333,0.27323436708782656,0.460730950720287,0.6405929396258805,0.624731368751216,0.011270059804800482,-0.0934653381548071,0.34497052888176416,0.6192406407987938,0.1778668192852564,-0.26368879405002293,-0.0003063050427889233,0.09804792450790668,0.5846571598616888,0.4588699970888786,0.41873728529463855,0.5532783211645674,-0.030115870360909666,0.17650785513927436,-0.036055651742263384,-0.029600658502419754,0.46005534866601294,0.397459748222917,0.3853630717858473,-0.040484667720620114,0.07677848831274865,-0.024899608350161497,0.35552772376869407,-0.027035306602058076,-0.0032954646333614008,-0.015472430514704831,0.23528612997200885,0.0246806162053022,0.366583334476791,1.0,0.04553653937864896,0.2292636970745961,-0.004560145354039588,0.20927510765727186,0.0594201277833215,0.5607497495593848,0.10521981411213789
CO98QUNC,0.030495640351722027,0.4340304135899961,0.1635706214658601,0.3302990594391936,0.5834942010534317,0.44143829300886606,0.8433355451317459,0.751266213736883,0.6949600169539245,0.03294400051815918,0.010399935814713069,0.056462211930370806,0.42133797021263986,0.5067574897677759,0.31540015999155535,0.004064756555887779,0.4330028544037042,0.043867214731139775,0.11384560592783914,-0.1469568942294815,0.1330052004885178,0.03386220435223244,0.4077565702982908,-0.02247919229984312,0.28368431951978235,0.0677997507709087,0.18878505996386216,0.09454966435276309,0.4242827584870704,-0.03898180185282792,0.4037966175892241,-0.0017994870135243659,0.08794126589446967,0.01339510448117506,0.033750764908718436,0.008251191750620232,0.017600630716850005,0.012421194147527879,0.04133603148081452,0.39795269572206043,0.040020403066260674,-0.048821419858883344,-0.03407327178016462,0.6279062648393346,0.1756913332163313,0.38864837904503374,0.37096988838335143,-0.04421769316705423,0.18621591157604522,-0.025861486974704792,-0.08571902792644703,0.15172369556502588,-0.04677037493873602,0.09490675243213087,-0.12309371669347978,-0.021427926500779595,0.5155360051353217,0.2916868696087634,0.39990557206950045,0.39540574561585634,0.35048762135116585,0.6417433371641117,0.4165847453595669,0.4285425672721385,0.4220162844021472,0.16837253260562557,0.4255539323716189,0.24821540761123165,0.04553653937864896,1.0,0.27448777579265243,0.36139532082555886,0.7739190504451456,0.7079335513389013,0.06890242016342639,0.3285587768040611
CO98SWPR,0.12922985497133266,0.5928898997689785,-0.01920627708156958,0.14558083357153517,0.24238094228482004,0.19399001773136973,0.31523167191928836,0.2467343319026034,0.24512743392611022,0.10036383013994317,-0.031126806029981517,0.1803033832106548,-0.05035461641975769,0.1453916621194163,0.7734763776686427,-0.06099596027814189,0.2064704935263083,-0.16105256714846444,0.0344465830202085,0.006092497079721441,-0.02418949845346181,0.14022133668735787,-0.05129092221570978,0.17499864042024876,0.9007868488760333,0.08623769830512455,0.23976670576017453,0.06379666908202382,0.5844497860326998,0.13961063841038743,0.5725694638371838,0.11547486664721522,-0.06321416659594983,0.09155188618107699,0.10032455042173077,0.15035948448538897,0.11188649749938173,0.2451122538287592,0.15905350360408882,0.6023912156180853,-0.019026242315404722,0.21867727453108693,0.15249776215081698,0.2856921138693577,-0.0626119412428355,0.5790647396883342,0.746903282633131,0.1332438377258938,0.2712318480146551,-0.0988371614550672,0.12116217839925619,0.042017527643150455,0.08868267304327242,0.04465894339366802,0.002157838168233976,0.09278615159663414,0.439006792758605,0.37012448973897666,0.44807606381688964,0.712887626002451,0.09874147918122701,0.41100660031963043,0.46822069400031535,0.5465045469432689,0.503932026457328,0.06423252512237956,-0.04884712325358368,0.44913079269009376,0.2292636970745961,0.27448777579265243,1.0,-0.046389905401052145,0.33118487779233347,0.20113536597980156,0.12091137825131153,0.7301227870677337
CO99DRGB,0.13653119624182572,-0.07835533047561782,-0.03009643085579146,0.26461116384293093,0.1856829023768355,-0.14499161825320456,0.2657588841361932,0.05022812324851012,0.048153171945870384,0.006614151607802234,0.004276577522193703,0.014711879601735827,-0.07890619430880863,0.22291536348303975,-0.059389149377160534,0.039959654865848133,-0.1400677553915186,0.30777773505258915,0.028407634372207415,0.029662743699265866,0.0730618702426285,0.01042610098861994,-0.08037339498117681,-0.026292878192414538,-0.04839151076328644,0.027292800283057035,-0.03331637736796173,0.04117512615759736,-0.07944493743393971,-0.03448871289433908,-0.08096962288151222,0.00010935479857000664,0.0880407839293853,-0.006470875971767021,0.007108234335896534,0.050344430181103725,0.019725778997850323,-0.0366703855884118,0.03882581099424857,-0.08052681746814809,0.02405684698559303,-0.11190193719023682,-0.027500711374389353,0.002254580491274571,0.05271668566550991,-0.07870956670074308,-0.06672086730766248,-0.04579248794509288,-0.07423953081176778,0.11897213542696826,-0.0761643652849791,0.13804031961709054,0.012712682540040002,-0.004124859891380592,-0.08189962440224262,-0.016328526986703902,0.12691629944839883,0.026231054099881794,-0.07076905370593356,-0.06757512016944572,0.11123559555034507,0.1569082920923935,-0.07384841465618498,-0.0758118564780213,-0.07480908919972525,0.09954162731496895,-0.0765439372379231,0.05350609884210442,-0.004560145354039588,0.36139532082555886,-0.046389905401052145,1.0,0.2258961297868247,0.24267688496612136,0.024320592818789864,-0.0620502196312952
CO99GUMI,0.04437531328159591,0.34015475771470827,0.04984737524133336,0.27453978027870407,0.6841996853388492,0.37583955228560184,0.9322927193792389,0.564408540213193,0.6094446622592605,0.32721808099989547,-0.024149446901106816,0.19943856380223768,0.3383455657750649,0.41227649229946156,0.40923695341825467,0.10282624188618095,0.3747067906355853,0.03502211311529041,0.1261354759309607,-0.1062638374666928,0.033530111980096255,0.3456541947176674,0.3258135289086211,0.18539567333976506,0.33755906160528787,0.237252797836463,0.14412673684748895,0.18617755199906938,0.3386650295657383,0.21314199937250428,0.32286763945387,0.3078918441937777,-0.041077277698556,0.3205200198325448,0.327710912781895,0.11034787407464752,0.14945361606246435,0.18089180198733706,0.12953253445933344,0.33325296046748165,0.13511816832221765,0.05001460287106147,0.2253226974763389,0.7115815337097096,0.09159485322673357,0.3120391276440582,0.4367094402308147,0.10871853407180637,0.34990615979198747,0.10252777604474139,0.07642856051188701,0.2424406306169256,0.09349123842449557,0.07526301283608448,-0.03170914193713212,0.30095886765891894,0.6254748199630613,0.5256359174134521,0.2658365731088539,0.4219732741287179,0.24363777847851803,0.7858516518223482,0.29442875566417714,0.31822264089140495,0.30280939543415014,0.1390125050023681,0.332304007792745,0.31884318411518325,0.20927510765727186,0.7739190504451456,0.33118487779233347,0.2258961297868247,1.0,0.5525742747477251,0.36054961385426976,0.43053540391715744
CO99KUHO,-0.023664784369665803,0.3281066531535541,0.12598838711690438,0.6489664225071385,0.8176036597751329,0.12094171424268443,0.5980444915242575,0.7173388605698856,0.6659807092678487,0.04492110311328901,0.005625393395295937,0.057398179790005034,0.28379130644847617,0.06284728447431945,0.23409768790458851,0.12553124497268606,0.11132562367936144,0.36899147157777556,0.1542681052454965,-0.11425984786947514,0.17708534922717484,0.05036617848000653,0.26984117037015876,-0.03644079910062505,0.2094187124061095,0.10684132924724139,0.14531386824455025,0.1376861509598686,0.3175129207684469,-0.05801180954604195,0.2963758712784403,-0.008546190091848933,0.10815084756884569,0.024572146101168844,0.046001926747210896,-0.003992756828378102,-0.018485357066627243,-0.0168563294126985,0.038026566964806385,0.2909942463426075,0.053544283253271575,-0.17216223020750704,-0.04629647712299623,0.5812216666966888,0.18266006057087347,0.28239595107431203,0.28023631697197743,-0.0565451078424591,0.1470742698211901,0.12706485371249357,-0.11338053196155336,0.26810878468096666,-0.05041890242705856,0.1030095783849064,-0.16388123768342358,-0.036170176767410904,0.35669174719078867,0.29222853566014745,0.30057612765365366,0.2920790265553019,0.4179569038675867,0.4491463582483495,0.31217098608959926,0.3207585352934488,0.3155660037120031,0.22451385619282724,0.28700008275990896,0.13336236634711857,0.0594201277833215,0.7079335513389013,0.20113536597980156,0.24267688496612136,0.5525742747477251,1.0,0.09785230400464702,0.24643381778395096
CO99LICL,0.057272069643045376,0.022001665895631482,-0.051986286321260594,0.08798539831367856,0.35667927066898764,0.11267769784289258,0.2974197876190807,0.09433634028190084,0.2164548443648264,0.830637348872503,0.0051656147345022635,0.5331368811834065,0.02707005349343596,0.10666739113009507,0.1369026231515688,0.2305958145173015,0.10610416704302801,0.07174713443090425,0.3153408738835505,0.004768260278038201,0.14463577874735972,0.8996164998177233,0.01164686502875483,0.48556342446083234,0.12557943990727252,0.5986894333002768,0.004277949450028751,0.46876310760195655,0.013159984752884758,0.5394426733448959,-0.006253513112698552,0.7773008223592492,-0.05692740281115901,0.8460442419788673,0.8320507184259276,0.24686871922161702,0.150915917618886,0.3422108957428959,0.3613487052717429,0.004340824341350904,0.3224616682934886,0.10845657465576627,0.5772735596836752,0.26311042567966886,0.2224620806699211,-0.008784279945295513,0.14217050249628208,0.236810594919078,0.1611906816928677,0.25802046790974026,0.15332985861380383,0.25837075819373734,0.17631277126289294,-0.05237075342547032,-0.2056014946760996,0.7619822976400779,0.24544142292624602,0.7521712002722488,-0.016558080153150093,0.1285309732997401,0.20208283880193129,0.30900240375044424,0.0015399048766151118,0.014003276361431602,0.003617049475092132,0.3696987981119637,0.0357247716349902,0.20833154972599002,0.5607497495593848,0.06890242016342639,0.12091137825131153,0.024320592818789864,0.36054961385426976,0.09785230400464702,1.0,0.14894589959048077
CO99SWFB,0.18007703536995343,0.7720259394682112,0.134610788448394,0.1886933813191674,0.30496975157465067,0.24513960705896987,0.3955481115735965,0.29772214926054763,0.29799104775842755,0.1325126210190402,-0.03559253750868383,0.10726676627252614,-0.06735333864735064,0.19134332648325678,0.9088508558043029,-0.08158698965130558,0.26253722162399296,-0.21542072736193832,0.037901623102668376,-0.2766406138787502,-0.03903192620450567,0.17993438924065852,-0.06860572275502765,0.09900714180281484,0.7247220876775418,0.11118219017230448,0.31064969349680205,0.07922801792145713,0.7846673669695711,0.10018509626420512,0.7662623146750467,0.15105222984020475,-0.04563105417388449,0.13111444641159353,0.13247781878877038,0.13945142832178323,0.027902908061987548,0.17030535440466243,0.06317017966433437,0.7835727989025962,0.05506153168456015,0.17844351648593468,0.12893085486344183,0.37710523714962674,0.0021972183006176683,0.7631519812285246,0.9326810457157724,0.08079853036717335,0.19782367195238287,-0.13220263165015605,0.05845619659833851,0.1519141601166024,0.11371517773762235,0.06725815884067979,0.022007360473676536,0.11447654736212973,0.2975389255253407,0.4604014690175362,0.6124087398436017,0.8794584595789182,0.11259208717424887,0.36107787237034233,0.6493112701224639,0.7095069320500724,0.6675808433857756,0.06684029615904521,-0.06533694561431778,0.31503748711507923,0.10521981411213789,0.3285587768040611,0.7301227870677337,-0.0620502196312952,0.43053540391715744,0.24643381778395096,0.14894589959048077,1.0
